Magic_Keys,Total_Meat_Purchased
2BDD3D306DD,4.0
2BDD45F7011,1.3
2BDD48E5FCC,1.8
2BDD4FE8EF1,2.5
2BDD50D5410,4.4
2BDD5E0F681,1.5
2BDD6976595,1.3
2BDD6E00972,1.8
2BDD71C8C55,1.8
2BDD75E5B49,1.6
2BDD78F9481,1.3
2BDD7B83B16,2.2
2BDD7D6C269,3.6
2BDD7F23445,2.4
2BDD80E88C5,2.9
2BDD85F1911,2.4
2BDD8686104,1.8
2BDD908F212,3.3
2BDD970B093,4.4
2BDD9C48B38,1.8
2BDD9E2CAC6,1.3
2BDDA633138,4.4
2BDDABF0768,1.8
2BDDAC6F010,2.5
2BDDB1CB5C3,3.3
2BDDB8CCA77,3.3
2BDDC1F937B,2.2
2BDDC273825,1.5
2BDDC356DBA,2.4
2BDDF644989,2.4
2BDDF7926B3,1.3
2BDDF9B4B79,2.5
2BDDFA9D061,1.3
2BDE0091E3E,2.2
2BDE0337738,1.5
2BDE07B6D53,2.9
2BDE1132B87,2.2
2BDE1919B96,2.9
2BDE1B4E337,4.4
2BDE21EFA51,1.5
2BDE3C2CB4D,2.2
2BDE479C624,4.0
2BDE5171467,2.5
2BDE5BB195B,0.0
2BDE60D180E,1.5
2BDE63FE93A,2.2
2BDE68CEEF6,1.5
2BDE7247FD6,0.0
2BDE7C2DE11,2.2
2BDE7D6270E,1.5
2BDE7EFEE13,1.3
2BDE91398D4,4.0
2BDE94F4FBD,2.0
2BDE9602977,3.3
2BDE9A5E531,1.3
2BDEA961892,2.7
2BDEAD5F4EA,1.8
2BDEAF96618,1.8
2BDEB2B3DF6,1.8
2BDEB31BFC5,2.2
2BDEB3D916C,2.4
2BDEBBA83F8,0.0
2BDEBBD73A9,2.2
2BDEBE61677,2.9
2BDEC07369A,1.8
2BDEC0ED3B6,2.2
2BDED1EE9EE,2.2
2BDED749169,1.3
2BDED8141ED,1.5
2BDEDFD2FD6,2.2
2BDEE3BFC36,2.5
2BDEE40384F,2.2
2BDEE775877,2.2
2BDEF1BA8F7,1.3
2BDEFF0C524,1.3
2BDF09599D9,3.6
2BDF12C2616,3.6
2BDF153F55C,1.8
2BDF1881E45,1.3
2BDF1AC44C3,2.9
2BDF1F11DD9,1.3
2BDF20D413E,1.8
2BDF220F3FF,1.3
2BDF245EA3E,3.3
2BDF2C9790A,1.3
2BDF345E39A,1.3
2BDF3C167BF,0.0
2BDF3CD0484,1.3
2BDF445916A,2.9
2BDF56A3940,1.3
2BDF578857F,1.3
2BDF5E90F4C,2.2
2BDF61811EA,2.4
2BDF646AE8B,1.3
2BDF7CF2455,1.6
2BDF7F227F8,4.4
2BDFA240571,2.0
2BDFA6D5E9E,2.2
2BDFBD92907,2.9
2BDFCCEE4E9,1.8
2BDFD136EAC,1.6
2BDFE3EC96C,1.3
2BE01321BA6,1.3
2BE0133D960,2.4
2BE015C254D,2.2
2BE01B3FF9B,4.4
2BE0242DFA0,3.6
2BE024C0594,4.4
2BE027AF54F,0.0
2BE0306F0F8,1.8
2BE0312B74A,2.2
2BE03E64E66,1.6
2BE04048666,2.2
2BE040A698F,1.5
2BE040D2825,1.5
2BE043D05D9,1.8
2BE0485A5EF,1.8
2BE04E876CE,3.3
2BE0592D7CB,1.8
2BE05B16A73,2.2
2BE063A1435,2.2
2BE06526545,1.5
2BE074529E8,1.8
2BE07EE7AED,1.5
2BE07FFA033,1.5
2BE080FF97F,2.9
2BE0867CC3F,1.8
2BE087BBF37,4.0
2BE09C5F82B,2.2
2BE0A01E02F,0.0
2BE0A396A1B,0.0
2BE0A80C190,1.8
2BE0A9A1B0A,1.3
2BE0AF6EA88,3.3
2BE0B0F15D2,1.3
2BE0B811D22,1.8
2BE0C3B29A9,1.3
2BE0CC255E8,2.4
2BE0D2C19E8,2.2
2BE0D921E76,1.8
2BE0E07FFA9,2.5
2BE0E0CCB4C,1.8
2BE0E15C3EC,1.5
2BE0E26B089,2.2
2BE0E27F19C,2.5
2BE0EB1C98E,2.2
2BE103CA70D,2.0
2BE10488042,2.9
2BE10F1EBB8,1.5
2BE1105F193,1.8
2BE1145825F,2.2
2BE114C2266,4.4
2BE138E7EF1,1.8
2BE141C30C6,1.3
2BE143BB8F5,2.2
2BE15ED9D87,1.5
2BE1648BE67,3.3
2BE16F8E81C,1.3
2BE1770B45D,0.0
2BE17C171FD,3.3
2BE17C34DEF,1.8
2BE18BCD0D1,0.0
2BE18E7003E,1.8
2BE19C26591,2.4
2BE1A9E30E1,1.8
2BE1AC924BA,1.8
2BE1AE7DD28,1.5
2BE1B346A04,2.9
2BE1B3F3ACF,1.3
2BE1B5D1FB5,2.0
2BE1BA1C3E9,1.3
2BE1C5AEDCC,1.8
2BE1C7EAE4D,0.0
2BE1D8BFE61,2.2
2BE1F2F219B,2.2
2BE1FC4DE17,1.8
2BE1FF47406,3.3
2BE1FF8E13A,1.3
2BE2013A18D,2.4
2BE206CA27D,2.4
2BE20C95F18,3.3
2BE2132938E,2.2
2BE21673557,1.3
2BE233B7391,1.5
2BE2383FCFD,1.5
2BE23896B0D,4.4
2BE243CDB54,1.5
2BE246FFF9A,2.2
2BE2521F25E,2.4
2BE2526A757,2.2
2BE25B45565,1.5
2BE26DA952F,1.5
2BE27C7DCA6,0.0
2BE2938A794,1.8
2BE29E62D24,1.8
2BE2A1B5E77,2.5
2BE2A4EF7D6,1.3
2BE2B2B7876,1.5
2BE2B3E75E7,2.5
2BE2B5DA735,2.4
2BE2B903FB8,1.3
2BE2BA05506,4.0
2BE2C949AF3,4.0
2BE2D14D7D8,2.2
2BE2D82F262,2.4
2BE2EA7FC6E,2.5
2BE2EABCAFC,1.8
2BE2F67E0C9,0.0
2BE2FCA8BE2,2.2
2BE30920204,2.2
2BE30A7AEEF,0.0
2BE3166FFF9,2.9
2BE317A672E,2.2
2BE3186ADEE,2.2
2BE323F80F0,2.2
2BE32AAE839,2.2
2BE3344F3B1,1.3
2BE33608B53,1.5
2BE3379BF07,1.3
2BE3383C79F,2.9
2BE33B52A64,2.9
2BE33DB7C27,1.3
2BE3405E076,4.0
2BE346834AE,1.3
2BE35156AEB,0.0
2BE35408FDF,1.3
2BE3634BF22,1.8
2BE36F1207B,1.5
2BE3783A581,2.2
2BE37A5C2B9,2.2
2BE37FE341F,2.2
2BE38F06CFF,4.4
2BE395D6875,2.2
2BE3A846CAB,1.5
2BE3AAFE4B9,1.6
2BE3BC3729E,1.5
2BE3D217C8B,1.3
2BE3D3B0720,3.6
2BE3F0A3D47,4.4
2BE3F8CBFE2,2.7
2BE3F9AE294,3.6
2BE3FB056D6,2.4
2BE4093CE5E,2.2
2BE416A49D6,1.3
2BE41779539,4.4
2BE420AB157,0.0
2BE421DB28F,2.2
2BE4221AAAA,1.3
2BE42298BC4,0.0
2BE424CFCF2,1.5
2BE427A239E,2.4
2BE42897FD5,1.8
2BE42B2BD82,1.6
2BE43435F08,2.2
2BE438016CD,2.4
2BE43E27293,0.0
2BE44AAF4E6,2.2
2BE45845C48,2.2
2BE4591A3E4,4.4
2BE46013463,2.9
2BE46622D17,2.9
2BE46A474EB,4.0
2BE474945D9,1.5
2BE48117512,2.7
2BE485589BC,3.6
2BE48AC8CBB,1.8
2BE48D4BA70,1.8
2BE49266242,0.0
2BE49415777,3.6
2BE4972FA73,2.9
2BE49B9277F,1.8
2BE4A403586,3.3
2BE4ABAE623,2.4
2BE4B8E53B2,1.5
2BE4C5807FC,0.0
2BE4C8E1FBA,0.0
2BE4CB82961,2.0
2BE4CD182DB,2.4
2BE4D0ACA81,1.6
2BE4E1F51B4,1.8
2BE4E6D7684,0.0
2BE4F1F83B9,2.2
2BE4F330926,0.0
2BE4F3924F8,0.0
2BE4F4897D9,0.0
2BE4FC3F9FF,4.4
2BE5062143C,0.0
2BE509EC83A,1.6
2BE50AE95C3,0.0
2BE51B19D08,1.8
2BE5202A634,4.4
2BE520909CB,0.0
2BE5295EBDF,2.2
2BE52B12512,1.3
2BE53837B1B,2.9
2BE54104685,2.2
2BE54A1DD92,1.3
2BE54C3EBAE,0.0
2BE54D6A8E8,1.5
2BE557112CF,2.2
2BE558C6E01,1.8
2BE559BE0E2,0.0
2BE55BA60A7,2.8
2BE55F0AD47,1.6
2BE563D9C59,4.4
2BE56857BCA,2.2
2BE56B44986,3.6
2BE56FC9A49,2.2
2BE57178429,1.5
2BE572C28AA,1.5
2BE579E95F7,1.5
2BE5814EC43,1.5
2BE58D6E900,2.2
2BE59966EEC,1.8
2BE599681CF,3.0
2BE5997FF52,1.3
2BE599C0A50,1.8
2BE59B691FA,2.2
2BE59CD474F,2.2
2BE5A2FB231,1.8
2BE5A3BF8F1,1.8
2BE5B930FBD,1.6
2BE5BDDEDFB,2.0
2BE5C09079A,1.8
2BE5C672747,2.5
2BE5CE8E93D,2.2
2BE5D26F8BF,1.5
2BE5E1434E1,2.9
2BE5E82CFD9,2.2
2BE5EA19763,0.0
2BE5EE41052,1.8
2BE5EE74401,1.3
2BE5F141005,1.3
2BE5F4A1119,1.8
2BE5F5FFE3B,1.3
2BE5F6A1D7D,3.1
2BE5F6DB729,1.8
2BE5F6FDEA7,1.3
2BE5F7C7881,0.0
2BE5FAABA7A,1.8
2BE5FDBDD08,0.0
2BE5FE29780,1.3
2BE6058DAE9,1.3
2BE60742AC6,0.0
2BE6075864A,1.6
2BE6094060F,1.3
2BE60A541FF,0.0
2BE60CA4B21,2.5
2BE615C80D4,3.6
2BE619BD530,0.0
2BE61F90E72,1.6
2BE6231773B,2.9
2BE6362B15D,1.5
2BE63D6FE63,0.0
2BE649FC0ED,2.0
2BE64BAC53E,2.9
2BE65968172,2.4
2BE659B63BF,1.8
2BE66305F96,1.5
2BE6821BA83,2.2
2BE6858C401,2.4
2BE68BA8121,2.5
2BE68EEF596,1.5
2BE69A177E4,4.0
2BE69D5A494,1.8
2BE69DD0179,0.0
2BE6A1E6A70,1.5
2BE6A5E741C,0.0
2BE6B30770B,2.5
2BE6BEC7DBC,1.8
2BE6C6B6A72,4.2
2BE6CBC372E,1.5
2BE6D403B13,1.8
2BE6DB81A37,1.3
2BE6DBAEBB0,1.3
2BE6DC1530E,2.4
2BE6DE324BA,0.0
2BE6E3C7136,1.3
2BE6F0AED5C,0.0
2BE6F8F4822,1.6
2BE6FC6244C,1.3
2BE6FD6C196,1.5
2BE7060A116,1.8
2BE70FD0160,2.4
2BE715242DE,2.2
2BE716569DC,1.5
2BE717BE688,1.5
2BE723A420B,0.0
2BE723FD21A,1.5
2BE72584CB7,1.5
2BE727EBCB2,4.4
2BE7322541B,2.4
2BE7332F8F3,0.0
2BE73605481,4.0
2BE7403C9EB,2.5
2BE7411A89F,1.5
2BE74901C75,2.2
2BE74CB2963,2.2
2BE75043860,1.5
2BE7524FA14,2.2
2BE753D30B3,1.3
2BE75570E62,1.3
2BE757AD671,0.0
2BE76CBFEBF,2.2
2BE76E392F1,2.4
2BE770C00DD,2.5
2BE77434A92,3.6
2BE77AE4450,1.5
2BE782D3894,0.0
2BE78370C4A,4.4
2BE7971D9EB,1.3
2BE7A322443,2.2
2BE7A40E59B,4.4
2BE7A7D95D2,1.5
2BE7B798BBE,1.5
2BE7BCA7E40,1.8
2BE7C7BF096,2.4
2BE7DED2548,1.6
2BE7E09EB1A,2.2
2BE7E860DE5,1.3
2BE7EC05DF5,0.0
2BE7EFBBA36,1.5
2BE800A1A42,2.2
2BE81E5660E,3.3
2BE8245FC8C,0.0
2BE82538098,1.8
2BE82C7A04A,0.0
2BE82DF0361,1.8
2BE859B62C7,1.3
2BE8626835A,4.0
2BE86CE16A5,1.1
2BE8772A395,2.2
2BE87D1E61D,1.3
2BE8815E056,1.8
2BE88A20D1A,1.5
2BE89E8429E,0.0
2BE8A519913,2.2
2BE8A5B3F75,3.6
2BE8A7E926B,2.2
2BE8AE12AA1,0.0
2BE8D87CA39,2.2
2BE8DA211AC,0.0
2BE8E3DDADE,2.2
2BE8E4A4B2B,2.2
2BE929433C3,1.5
2BE93147836,2.9
2BE9334D7B4,1.5
2BE940FDAD1,2.2
2BE94730291,0.0
2BE95E8E4AE,2.9
2BE9660E998,2.0
2BE9694CABC,2.4
2BE96CBB23B,2.2
2BE9B1E0F3E,2.4
2BE9B5F6919,1.3
2BE9E016A62,0.0
2BE9E04CF2C,1.5
2BE9E31B968,1.3
2BE9E4076F9,1.8
2BE9E558CCC,3.6
2BE9E95435E,1.8
2BE9EB24D2E,2.2
2BEA50B0BD5,2.4
2BEA6EA134C,1.3
2BEA7D11564,0.0
2BEA7F739D3,3.9
2BEA8886355,0.0
2BEAA5232FA,1.3
2BEAABDE208,1.8
2BEACB03643,1.3
2BEAD5257B7,1.8
2BEAD6A55AD,2.2
2BEAD84B003,2.2
2BEAEEB6E92,1.8
2BEAFE0DEE8,1.6
2BEB06A146D,1.3
2BEB0808D52,0.0
2BEB133539E,2.2
2BEB1494487,2.7
2BEB1866610,2.2
2BEB2616CF4,1.8
2BEB26801A6,2.2
2BEB3CFD02D,2.9
2BEB4C3E138,4.0
2BEB5086EC2,1.8
2BEB68DD2DC,1.8
2BEB6D201F7,1.5
2BEB803F530,1.5
2BEB8356E9F,2.4
2BEB84DB821,2.2
2BEB8DE288C,2.4
2BEB9B6AD4A,2.4
2BEBA21AE96,1.3
2BEBA237F33,2.2
2BEBA2ACCFC,3.3
2BEBA373982,1.5
2BEBA3E782F,1.5
2BEBA99AFB9,2.2
2BEBB953BE1,3.6
2BEBBD7B897,1.5
2BEBCE6C29E,4.4
2BEBD00056E,1.6
2BEBD882734,2.5
2BEBDDAEA53,2.2
2BEBE3F6242,4.0
2BEBE5C9D2D,4.4
2BEBF5FAC00,2.2
2BEC05994DF,2.4
2BEC0C1847B,3.3
2BEC1B5866A,4.4
2BEC1F7E121,3.3
2BEC22921E7,2.9
2BEC28499A8,3.3
2BEC302D10E,2.2
2BEC433C36B,2.2
2BEC478899E,4.0
2BEC4899C01,1.5
2BEC4979CB4,2.2
2BEC6445AFB,0.0
2BEC75214D3,2.2
2BEC7CF8F5B,0.0
2BEC86CB411,1.3
2BEC8AACB21,2.7
2BEC8D261BE,2.0
2BEC8E870DF,2.2
2BEC8F04E32,2.2
2BEC91E810F,1.3
2BEC93B15C6,2.2
2BEC96370CF,2.2
2BEC99D69FE,2.2
2BECA4830F8,2.2
2BECE05CE94,1.3
2BECE4062A2,1.3
2BECE6FED3C,2.2
2BECED71FFA,1.5
2BECF009289,2.5
2BED0D2782A,4.4
2BED0DA51B6,1.3
2BED0E84714,2.2
2BED1506B92,1.5
2BED3C36E04,2.5
2BED41C8965,1.3
2BED4497B2F,1.8
2BED52FC430,2.4
2BED5466A69,1.5
2BED5B233E8,1.8
2BED5B5EF93,4.0
2BED712471B,2.4
2BED7998A04,4.0
2BED88BC2E4,1.3
2BED9B6D9A6,1.5
2BED9C639A4,2.9
2BED9EB248E,1.8
2BEDBEABC9E,1.3
2BEDEA93466,2.2
2BEE06E8B82,4.0
2BEE0E38DD8,2.2
2BEE0E80661,2.9
2BEE15F5234,2.2
2BEE1CBAF04,2.9
2BEE3AEC179,2.9
2BEE3D122AF,2.2
2BEE3F9EB43,2.9
2BEE42EE3ED,1.3
2BEE4576C4A,1.5
2BEE51DF473,2.4
2BEE564070E,2.9
2BEE6017B17,4.4
2BEE62AE251,1.6
2BEE66746FC,1.8
2BEE69614B8,1.3
2BEE79D636B,2.2
2BEE79F68EA,2.4
2BEE8C8D89C,2.4
2BEE984DF4D,2.2
2BEE9C8CE31,0.0
2BEEA8155A7,3.3
2BEEA9DC498,2.4
2BEEAFF582B,2.2
2BEEC57D997,2.4
2BEEC728E95,1.8
2BEED5D79AC,1.5
2BEED7EB440,1.5
2BEEDC7581D,2.5
2BEEDE5F9E1,1.5
2BEEF01E1C0,2.2
2BEEF472861,1.5
2BEEF866DA1,1.6
2BEF04730D9,3.6
2BEF0D1BE1B,0.0
2BEF10C650C,2.4
2BEF110AC7A,2.2
2BEF2A8BEB2,2.4
2BEF2A97B90,2.9
2BEF31B95C3,2.2
2BEF47EB6DF,1.3
2BEF5BC8EA2,1.3
2BEF5F95D11,2.2
2BEF65AB434,2.2
2BEF6902985,1.8
2BEF6A405D3,2.5
2BEF6DC04D8,2.4
2BEF6EC7107,1.8
2BEF6F70562,1.5
2BEF7E76250,0.0
2BEF9761224,2.4
2BEFA407069,2.2
2BEFA5B8B64,1.3
2BEFA91C15A,1.3
2BEFAA8B31F,0.0
2BEFB50154F,2.4
2BEFCB1A605,1.5
2BEFCDB2022,2.5
2BF001B46FD,4.4
2BF011BDB38,2.5
2BF034065C0,1.8
2BF04756E70,2.2
2BF04CFB43A,3.6
2BF075357BD,2.2
2BF07A8205B,1.3
2BF086FE997,2.2
2BF08A2148F,0.0
2BF08B3DC42,1.5
2BF08F5E7A6,2.2
2BF091F786D,3.6
2BF098E5763,2.4
2BF09CCEEE1,1.3
2BF09F46746,4.2
2BF0A447724,1.8
2BF0B421059,1.3
2BF0EDB345D,2.2
2BF0F43E865,1.5
2BF100C6E7F,2.2
2BF10B5E911,2.2
2BF10D61774,1.5
2BF12270352,1.8
2BF132463DE,1.5
2BF141A72DA,4.0
2BF14BF0758,2.2
2BF1574CC71,3.3
2BF15989847,0.0
2BF15B2C549,2.2
2BF15C8D0A3,1.5
2BF175D5484,0.0
2BF177629C9,3.2
2BF18066919,2.2
2BF1907D0DC,1.5
2BF19AFD1B2,2.2
2BF19C6A178,0.0
2BF19CFE5A4,2.5
2BF1A0B1858,1.5
2BF1ABF9897,1.8
2BF1AEE1339,2.2
2BF1B68124D,2.5
2BF1C09ABC5,2.2
2BF1C7D9695,0.0
2BF1CCF202F,1.3
2BF1D2E9F27,2.2
2BF1E16B137,2.2
2BF1E35ADA3,2.2
2BF1E45E129,1.8
2BF1E938952,1.8
2BF1EE0B89B,4.0
2BF1F0190F9,1.5
2BF1F9ED7AE,2.2
2BF2087A69C,1.8
2BF20A4F831,2.2
2BF20DEC40C,2.2
2BF2353D752,4.0
2BF23B0577D,2.2
2BF24A4E168,1.6
2BF25FAE475,0.0
2BF2881C335,4.0
2BF28BA2470,2.5
2BF29B00618,2.2
2BF2A458624,4.4
2BF2A61CF4F,2.7
2BF2A76E522,2.2
2BF2B2E9910,2.2
2BF2BA8817A,1.3
2BF2C604FD9,1.8
2BF2D23E851,1.6
2BF2F5CC807,3.6
2BF2F69C417,2.4
2BF2FE7FB7D,0.0
2BF3080273C,1.5
2BF30F57157,1.8
2BF31D8778D,1.5
2BF32AEE022,1.5
2BF32B8BB66,1.8
2BF32BDD65C,1.6
2BF339B35D9,1.6
2BF33AE5CD7,1.8
2BF34AE2CA6,2.4
2BF36D6C5F3,2.5
2BF3844B7DA,1.8
2BF3851777A,2.9
2BF3986F543,3.3
2BF39C35DB5,1.5
2BF3A119568,0.0
2BF3A226B5B,2.5
2BF3B19FF68,2.9
2BF3B38D247,2.9
2BF3B6C14C5,2.4
2BF3BBBDCDE,2.4
2BF3C0022A3,0.0
2BF3C4B3D51,2.2
2BF3D58899E,2.2
2BF3E02629F,3.6
2BF3F65382F,1.8
2BF3FFE065B,1.8
2BF403F23C6,1.8
2BF40447B2C,1.3
2BF417B72B1,1.8
2BF42EBF9A1,2.5
2BF4356D527,1.5
2BF435A1BB9,2.4
2BF435A6745,3.3
2BF4465B1DA,2.9
2BF44A6CF45,2.2
2BF44DA7032,1.8
2BF4564F9AD,1.3
2BF45754B6B,2.4
2BF45EFD27B,3.3
2BF4604D56B,2.2
2BF47B94778,3.3
2BF485BF876,2.2
2BF497992BA,2.9
2BF4A7B4242,2.2
2BF4AD6D474,2.7
2BF4BBB729E,2.4
2BF4F08D1F9,4.4
2BF4F535D1D,1.3
2BF4FEDDDAE,1.8
2BF5029FE5B,2.2
2BF50CDF7FA,2.2
2BF512E11D1,1.3
2BF51F59348,1.3
2BF52602342,1.5
2BF52782C8D,3.6
2BF52B13B8A,2.9
2BF536DE4A8,1.3
2BF53CBDAC8,2.2
2BF5445376F,1.8
2BF55290D66,2.4
2BF55294248,2.0
2BF561D8835,2.2
2BF567F7670,2.2
2BF56CDB978,1.3
2BF574DE741,3.3
2BF580087C7,1.3
2BF5879E0A7,3.6
2BF58CDF02E,2.2
2BF58F32E32,1.8
2BF598950AB,1.3
2BF59CDE1FC,0.0
2BF5A74526C,2.2
2BF5A7FE3DC,2.5
2BF5A8C13F2,2.0
2BF5AB6307C,2.2
2BF5AFEFDE6,4.4
2BF5B84158A,0.0
2BF5D2E73AA,2.4
2BF5DCC993C,2.2
2BF5E0FE1EC,1.8
2BF5E12B365,2.4
2BF5F8DF476,1.6
2BF60673612,4.4
2BF6078E354,2.0
2BF61AE8E71,2.5
2BF61E07CF9,3.6
2BF62F419FA,1.8
2BF6344352D,4.4
2BF63BD82B8,1.6
2BF644C2286,4.4
2BF64D5A397,2.2
2BF64E72EDA,3.6
2BF65809057,1.5
2BF65D69A08,2.5
2BF67071B13,1.5
2BF678E96A5,4.0
2BF67BCA3BC,3.6
2BF6837E3E3,2.2
2BF6A622440,2.2
2BF6A7E076E,2.5
2BF6A8B6D42,0.0
2BF6AF27A3A,2.2
2BF6B749311,4.0
2BF6B8739A1,1.5
2BF6B951C1C,1.8
2BF6C763744,3.3
2BF6C887410,2.5
2BF6C9A0E6F,2.4
2BF6CA7F4B1,0.0
2BF6D22A54E,2.2
2BF6D68285F,2.2
2BF70379452,2.2
2BF717DC248,1.5
2BF72BB15D6,1.5
2BF73058E17,0.0
2BF73526A46,3.3
2BF73966846,2.5
2BF73D7AB77,2.2
2BF74298464,1.3
2BF746FEDE0,3.3
2BF7476DD3A,1.3
2BF74859ACB,2.2
2BF75C41C89,1.6
2BF77C25187,1.3
2BF77F5A321,2.2
2BF78EB5B3C,2.2
2BF78FF8AA4,1.5
2BF7903CE4B,2.4
2BF7934C385,2.2
2BF79BBABC6,4.0
2BF79FDC646,2.2
2BF7A73CD3F,2.9
2BF7AB6B3B9,4.0
2BF7B4CC34F,1.3
2BF7BA970CE,2.2
2BF7C3E77FA,1.5
2BF7CF5FACD,4.0
2BF7D223747,2.5
2BF7F948FBE,2.2
2BF800B5B23,1.6
2BF816B9F71,0.0
2BF816D5964,1.3
2BF82676809,2.4
2BF828DFDCA,2.2
2BF836F5CF0,1.5
2BF8418CC2D,2.2
2BF84B524E9,2.4
2BF84CE6F47,1.3
2BF856E9E1F,4.4
2BF85A904D9,2.2
2BF887CD2AB,2.2
2BF888AE641,2.4
2BF88E36E51,1.5
2BF89062DF6,3.3
2BF899C726E,1.5
2BF8AC4F7EE,2.2
2BF8B81D227,1.8
2BF8C758C51,2.2
2BF8D72A151,1.8
2BF90174A86,3.6
2BF9026B9A0,4.4
2BF9088496C,1.5
2BF917260FB,2.2
2BF9189ED9F,1.3
2BF91DE5407,4.0
2BF9234E97B,2.0
2BF9248363F,2.9
2BF92483A06,1.5
2BF927B74F6,2.2
2BF92A712CA,2.2
2BF94D9D6AE,2.2
2BF96269D1D,2.4
2BF970AFED7,1.5
2BF99171650,2.9
2BF99E06FF2,2.2
2BF9BEF111F,2.2
2BF9C4AB26D,1.8
2BF9D3F9E8E,2.2
2BF9D7C92C3,1.5
2BF9DAB3E80,2.4
2BF9E35F916,1.8
2BF9E5205D1,2.4
2BF9EA8EA98,2.2
2BF9F3016D7,3.3
2BF9FC9748D,1.5
2BFA01782B3,1.5
2BFA0514700,1.3
2BFA1011246,2.5
2BFA140B9BC,1.3
2BFA224A296,1.5
2BFA29F7CC0,2.2
2BFA40A8684,2.4
2BFA5518802,2.2
2BFA5D8F83F,2.5
2BFA602A377,0.0
2BFA623D2B6,1.5
2BFA6513D60,1.3
2BFA715FC7A,1.3
2BFA75F2FE1,2.2
2BFA83F8A64,0.0
2BFA85D01BF,3.3
2BFA88B83EF,2.0
2BFA8BA1CC9,1.8
2BFA942CA52,1.5
2BFAA086C10,1.3
2BFAA46E91D,2.5
2BFAA9AAD18,2.4
2BFAC7B0C4C,3.6
2BFACF2E7A9,1.8
2BFAF049E4D,2.2
2BFAF90BBF5,2.2
2BFAF94156A,1.3
2BFAFAEF7BC,1.3
2BFB01A5F05,2.2
2BFB1669D78,2.2
2BFB16D35F1,2.2
2BFB2029B8C,1.8
2BFB23977B6,1.5
2BFB2781E50,1.5
2BFB31DF7A8,2.2
2BFB33B50CB,2.2
2BFB3B5D414,2.9
2BFB419695F,2.0
2BFB5818739,1.8
2BFB5820019,1.5
2BFB6132D62,1.5
2BFB7A0AF06,0.0
2BFB947737A,1.3
2BFB9BE2835,2.5
2BFB9C2E4BC,1.6
2BFBA1FECE3,2.2
2BFBA2538F4,2.5
2BFBA5EF97A,2.2
2BFBB038A31,2.2
2BFBB427C57,1.6
2BFBBFFDAC5,2.2
2BFBCFB0C45,2.2
2BFBE8A2216,2.4
2BFBF24938B,1.5
2BFBF36EE8F,2.2
2BFBFFECE75,4.4
2BFC03AC595,3.6
2BFC0C95A0E,1.8
2BFC237E30D,1.3
2BFC23DEBFC,2.2
2BFC260AF68,2.4
2BFC27CA579,2.9
2BFC27E3218,1.5
2BFC30D5254,3.3
2BFC34B9A7F,2.2
2BFC4382CA6,0.0
2BFC4460793,2.4
2BFC44F47F8,2.5
2BFC5276A80,2.2
2BFC6C154E3,2.2
2BFC6CA5C9F,2.4
2BFC734B029,0.0
2BFC74F4E7D,1.8
2BFC7BAC8A9,1.5
2BFC8528E6B,2.2
2BFC9AC3679,2.2
2BFC9D964B3,1.5
2BFCA1636E9,0.0
2BFCA2983AD,2.4
2BFCA3C84E5,0.0
2BFCA73830E,1.5
2BFCC42F1DE,1.3
2BFCD94EDB4,2.4
2BFCDEC0EEB,2.2
2BFCE5BE72F,2.2
2BFCEA60C56,1.5
2BFCEEDAF57,2.2
2BFCF8C3EAD,2.9
2BFD046A9A3,2.2
2BFD14AF5C2,1.3
2BFD19F182C,2.9
2BFD1DCB65C,4.0
2BFD32360F9,1.8
2BFD3F752BD,1.3
2BFD4C7A70E,1.6
2BFD4D6DD7F,4.0
2BFD5C9257B,0.0
2BFD6B83D8F,1.6
2BFD6D363DF,2.2
2BFD7687DEE,3.3
2BFD90D8C36,1.8
2BFD93A6EE4,4.4
2BFD96608F1,2.4
2BFD9B91F2A,3.3
2BFD9FDDA08,2.2
2BFDA2D20A4,0.0
2BFDA47A487,2.2
2BFDA77C272,2.2
2BFDB0DDD5D,2.2
2BFE1044405,2.4
2BFE11F40C8,2.2
2BFE16E5B1F,1.8
2BFE179A103,2.2
2BFE1CDB818,0.0
2BFE251A553,2.2
2BFE2831EC2,1.5
2BFE2B646CF,2.9
2BFE2F1DF80,2.2
2BFE3B3E004,4.4
2BFE4532FFF,2.2
2BFE4A95F76,1.5
2BFE63D0FCF,2.4
2BFE8157378,1.3
2BFE816ED34,2.2
2BFE84DEB5D,3.3
2BFE8B1791A,2.2
2BFEA1E5742,2.2
2BFEAC39D49,3.6
2BFEBD3EC2A,4.0
2BFEBEA3F49,2.2
2BFEC1CEAAF,3.3
2BFEDF5A900,1.5
2BFEE51D9D8,1.8
2BFEE770C87,1.5
2BFEE793B93,2.4
2BFEE7F0FA0,1.5
2BFEEA86030,1.3
2BFEF667F43,1.8
2BFF3924685,2.2
2BFF4331403,2.2
2BFF47F518C,2.2
2BFF49CEEAD,2.2
2BFF4B2FDCE,1.5
2BFF4D9A672,1.5
2BFF4F5E448,2.2
2BFF54BDB16,2.2
2BFF6184DF6,1.8
2BFF64EE622,1.6
2BFF683B906,2.4
2BFF6ECDA99,1.8
2BFF9607423,2.2
2BFF9E54F57,2.2
2BFF9EDFC6B,2.2
2BFFAC7EF90,1.5
2BFFACA5B0C,1.8
2BFFC46F3DA,3.3
2BFFE38F134,1.5
2C0001C9E88,2.2
2C00030BB0D,1.8
